0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.246 0.0 0.033 0.033 0.199 0.147 0.147 0.147 0.147 0.147 0.147
0.62600005 0.0 0.033 0.033 0.593 0.54 0.513 0.513 0.513 0.513 0.513
1.006 0.0 0.033 0.033 0.945 0.934 0.89299995 0.89299995 0.89299995 0.89299995 0.89299995
1.386 0.0 0.033 0.033 1.339 1.287 1.273 1.273 1.273 1.273 1.273
1.7659999 0.0 0.033 0.033 1.733 1.68 1.653 1.653 1.653 1.653 1.653
2.1460001 0.0 0.033 0.033 2.085 2.0740001 2.033 2.033 2.033 2.033 2.033
2.526 0.0 0.033 0.033 2.479 2.427 2.4129999 2.4129999 2.4129999 2.4129999 2.4129999
2.9060001 0.0 0.033 0.033 2.873 2.8200002 2.793 2.793 2.793 2.793 2.793
3.286 0.0 0.033 0.033 3.225 3.2140002 3.173 3.173 3.173 3.173 3.173
3.6660001 0.0 0.071 0.259 3.6499999 3.6299999 3.6339998 3.6339998 3.6339998 3.6339998 3.6339998
4.053 0.0 0.071 0.72900003 4.066 4.0490003 4.04 4.04 4.04 4.04 4.04
4.443 0.0 0.071 1.199 4.536 4.519 4.5099998 4.5099998 4.5099998 4.5099998 4.5099998
4.833 0.0 0.071 1.6690001 5.006 4.989 4.98 4.98 4.98 4.98 4.98
5.223 0.0 0.071 2.139 5.4760003 5.459 5.45 5.45 5.45 5.45 5.45
5.613 0.0 0.071 2.609 5.946 5.929 5.92 5.92 5.92 5.92 5.92
6.003 0.0 0.071 3.079 6.416 6.3989997 6.3900003 6.3900003 6.3900003 6.3900003 6.3900003
6.3929996 0.0 0.071 3.5489998 6.886 6.8690004 6.8599997 6.8599997 6.8599997 6.8599997 6.8599997
6.7829995 0.0 0.071 3.574 7.356 7.3389997 7.3299994 7.3299994 7.3299994 7.3299994 7.3299994
7.1730003 0.0 0.071 3.574 7.8259997 7.8089995 7.8 7.8 7.8 7.8 7.8
7.5429997 0.0 0.071 3.574 8.018 8.045 8.084 8.084 8.084 8.084 8.084
7.913 0.0 0.071 3.574 8.018 8.174 8.464 8.464 8.464 8.464 8.464
8.283 0.0 0.071 3.574 8.018 8.352 8.647 8.647 8.647 8.647 8.647
8.653 0.0 0.071 3.574 8.018 8.567 8.861 8.861 8.861 8.861 8.861
9.023001 0.0 0.071 3.574 8.062 8.782001 9.075 9.075 9.075 9.075 9.075
9.393 0.0 0.071 3.574 8.106 8.997 9.249001 9.249001 9.249001 9.249001 9.249001
9.7630005 0.0 0.071 3.574 8.106 9.212 9.464 9.464 9.464 9.464 9.464
10.132999 0.0 0.071 3.574 8.106 9.427 9.648 9.648 9.648 9.648 9.648
10.503 0.0 0.071 3.574 8.106 9.642 9.819 9.819 9.819 9.819 9.819
10.873 0.0 0.071 3.574 8.106 9.856999 10.034 10.034 10.034 10.034 10.034
