0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.042 0.0 0.0 0.0 0.048 0.095 0.095 0.095 0.095 0.095 0.095
0.386 0.0 0.0 0.0 0.241 0.442 0.442 0.442 0.442 0.442 0.442
0.751 0.0 0.0 0.0 0.39 0.76 0.76 0.76 0.76 0.76 0.76
1.116 0.0 0.0 0.0 0.537 1.116 1.116 1.116 1.116 1.116 1.116
1.481 0.0 0.0 0.0 0.731 1.472 1.472 1.472 1.472 1.472 1.472
1.846 0.0 0.0 0.0 0.88 1.79 1.79 1.79 1.79 1.79 1.79
2.211 0.0 0.0 0.0 1.0270001 2.1460001 2.1460001 2.1460001 2.1460001 2.1460001 2.1460001
2.576 0.0 0.0 0.0 1.2210001 2.5019999 2.5019999 2.5019999 2.5019999 2.5019999 2.5019999
2.941 0.0 0.0 0.0 1.37 2.8200002 2.8200002 2.8200002 2.8200002 2.8200002 2.8200002
3.543 0.0 0.0 0.354 1.809 3.23 3.23 3.23 3.23 3.23 3.23
4.2130003 0.0 0.0 0.944 2.333 3.74 3.74 3.74 3.74 3.74 3.74
4.883 0.0 0.0 1.534 2.843 4.25 4.25 4.25 4.25 4.25 4.25
5.5039997 0.0 0.0 2.124 3.3530002 4.76 4.76 4.76 4.76 4.76 4.76
5.964 0.0 0.0 2.714 3.8630002 5.1 5.27 5.27 5.27 5.27 5.27
6.3589997 0.0 0.0 3.304 4.3729997 5.1 5.7799997 5.7799997 5.7799997 5.7799997 5.7799997
6.7489996 0.0 0.0 3.894 4.462 5.1 6.29 6.29 6.29 6.29 6.29
7.1390004 0.0 0.0 4.468 4.462 5.1 6.8 6.8 6.8 6.8 6.8
7.5290003 0.0 0.0 4.468 4.462 5.1 7.31 7.31 7.31 7.31 7.31
7.919 0.0 0.0 4.468 4.462 5.1 7.8199997 7.8199997 7.8199997 7.8199997 7.8199997
8.301001 0.11699999 0.156 4.507 4.462 5.1 8.21 8.21 8.21 8.21 8.21
8.620999 0.50699997 0.546 4.897 4.462 5.412 8.6 8.6 8.6 8.6 8.6
8.941 0.89699996 0.93599993 5.287 4.462 5.802 8.99 8.99 8.99 8.99 8.99
9.261 1.287 1.3260001 5.677 4.462 6.192 9.38 9.38 9.38 9.38 9.38
9.581 1.6769999 1.7160001 6.067 4.462 6.5820003 9.77 9.77 9.77 9.77 9.77
9.901 2.0670002 2.106 6.4570003 4.462 6.972 10.16 10.16 10.16 10.16 10.16
10.221 2.457 2.496 6.847 4.462 7.362 10.55 10.55 10.55 10.55 10.55
10.541 2.8470001 2.8860002 7.237 4.462 7.752 10.94 10.94 10.94 10.94 10.94
10.861 3.237 3.2760003 7.627 4.462 8.141999 11.33 11.33 11.33 11.33 11.33
11.181 3.627 3.6660001 8.017 4.462 8.532001 11.72 11.72 11.72 11.72 11.72
