0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.076000005 0.076000005 0.102 0.102 0.102 0.102 0.102 0.102 0.102 0.102 0.102
0.48000002 0.48600003 0.204 0.39900002 0.39900002 0.39900002 0.39900002 0.39900002 0.39900002 0.39900002 0.39900002
0.89 0.896 0.306 0.63299996 0.63299996 0.63299996 0.63299996 0.63299996 0.63299996 0.63299996 0.63299996
1.3000001 1.306 0.408 0.918 0.918 0.918 0.918 0.918 0.918 0.918 0.918
1.71 1.7160001 0.561 1.179 1.179 1.179 1.179 1.179 1.179 1.179 1.179
2.12 2.1260002 0.714 1.413 1.413 1.413 1.413 1.413 1.413 1.413 1.413
2.53 2.536 0.86700004 1.698 1.698 1.698 1.698 1.698 1.698 1.698 1.698
2.94 2.946 1.02 1.959 1.959 1.959 1.959 1.959 1.959 1.959 1.959
3.3500001 3.356 1.1730001 2.193 2.193 2.193 2.193 2.193 2.193 2.193 2.193
3.76 3.7659998 1.3260001 2.478 2.478 2.478 2.478 2.478 2.478 2.478 2.478
4.4500003 4.717 1.3260001 2.478 2.8000002 2.864 2.864 2.864 2.864 2.864 2.864
5.14 5.094 1.3260001 2.478 3.22 3.284 3.284 3.284 3.284 3.284 3.284
5.706 5.094 1.3260001 2.478 3.64 3.704 3.704 3.704 3.704 3.704 3.704
6.0559998 5.094 1.3260001 2.478 4.0600004 4.124 4.124 4.124 4.124 4.124 4.124
6.406 5.094 1.3260001 2.478 4.48 4.544 4.544 4.544 4.544 4.544 4.544
6.756 5.094 1.3260001 2.478 4.9 4.9639997 4.9639997 4.9639997 4.9639997 4.9639997 4.9639997
7.106 5.094 1.3260001 2.478 5.3199997 5.384 5.384 5.384 5.384 5.384 5.384
7.4560003 5.094 1.3260001 2.478 5.74 5.804 5.804 5.804 5.804 5.804 5.804
7.806 5.094 1.3260001 2.478 6.16 6.224 6.224 6.224 6.224 6.224 6.224
8.156 5.094 1.3260001 2.478 6.5800004 6.644 6.644 6.644 6.644 6.644 6.644
8.476 5.626 1.6 2.776 6.971 7.035 7.035 7.035 7.035 7.035 7.035
8.796 5.626 1.98 3.156 7.351 7.4150004 7.4150004 7.4150004 7.4150004 7.4150004 7.4150004
9.116 5.626 2.3600001 3.536 7.7310004 7.795 7.795 7.795 7.795 7.795 7.795
9.436 5.626 2.74 3.916 8.111 8.175 8.175 8.175 8.175 8.175 8.175
9.7560005 5.626 3.12 4.296 8.491 8.555 8.555 8.555 8.555 8.555 8.555
10.076 5.626 3.5 4.676 8.871 8.935 8.935 8.935 8.935 8.935 8.935
10.396 5.626 3.88 5.056 9.251 9.315 9.315 9.315 9.315 9.315 9.315
10.716001 5.626 4.2599998 5.436 9.631 9.695001 9.695001 9.695001 9.695001 9.695001 9.695001
11.035999 5.626 4.64 5.816 10.011001 10.075 10.075 10.075 10.075 10.075 10.075
11.356 5.626 5.02 6.196 10.391 10.455 10.455 10.455 10.455 10.455 10.455
12.2560005 6.143 5.479 6.7060003 10.901 10.965 10.965 10.965 10.965 10.965 10.965
13.156 6.653 5.989 7.2159996 11.411 11.474999 11.474999 11.474999 11.474999 11.474999 11.474999
