0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.13599999 0.162 0.162 0.162 0.162 0.162 0.162 0.162 0.162 0.162 0.162
0.386 0.41200003 0.41200003 0.41200003 0.41200003 0.41200003 0.41200003 0.41200003 0.41200003 0.41200003 0.41200003
0.636 0.662 0.662 0.662 0.662 0.662 0.662 0.662 0.662 0.662 0.662
0.88600004 0.91199994 0.91199994 0.91199994 0.91199994 0.91199994 0.91199994 0.91199994 0.91199994 0.91199994 0.91199994
1.136 1.162 1.162 1.162 1.162 1.162 1.162 1.162 1.162 1.162 1.162
1.386 1.4120001 1.4120001 1.4120001 1.4120001 1.4120001 1.4120001 1.4120001 1.4120001 1.4120001 1.4120001
1.6359999 1.6620001 1.6620001 1.6620001 1.6620001 1.6620001 1.6620001 1.6620001 1.6620001 1.6620001 1.6620001
1.8859999 1.9120001 1.9120001 1.9120001 1.9120001 1.9120001 1.9120001 1.9120001 1.9120001 1.9120001 1.9120001
2.1360002 2.162 2.162 2.162 2.162 2.162 2.162 2.162 2.162 2.162 2.162
2.386 2.412 2.412 2.412 2.412 2.412 2.412 2.412 2.412 2.412 2.412
2.5939999 2.4620001 2.6200001 2.6200001 2.6200001 2.6200001 2.6200001 2.6200001 2.6200001 2.6200001 2.6200001
2.784 2.4620001 2.8100002 2.8100002 2.8100002 2.8100002 2.8100002 2.8100002 2.8100002 2.8100002 2.8100002
2.974 2.4620001 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0
3.164 2.4620001 3.19 3.19 3.19 3.19 3.19 3.19 3.19 3.19 3.19
3.3539999 2.4620001 3.3799999 3.3799999 3.3799999 3.3799999 3.3799999 3.3799999 3.3799999 3.3799999 3.3799999
3.5440001 2.4620001 3.5700002 3.5700002 3.5700002 3.5700002 3.5700002 3.5700002 3.5700002 3.5700002 3.5700002
3.734 2.4620001 3.76 3.76 3.76 3.76 3.76 3.76 3.76 3.76 3.76
3.9239998 2.4620001 3.9500003 3.9500003 3.9500003 3.9500003 3.9500003 3.9500003 3.9500003 3.9500003 3.9500003
4.1140003 2.4620001 4.14 4.14 4.14 4.14 4.14 4.14 4.14 4.14 4.14
4.304 2.4620001 4.33 4.33 4.33 4.33 4.33 4.33 4.33 4.33 4.33
